743,4,Masculino,Menos de 1 año,30 a 39 años,Capital Humano,Bueno,,Excelente,Regular,Bueno,,Regular,Excelente,Bueno,Regular,,,,,,Excelente,,,,,,"Contando con mayores canales de comunicación, promoviendo los valores institucionales, mas acercamiento de la dirección general con las areas.","Colaborando con las otras areas, promoviendo el trabajo en equipo y respeto"
744,4,Femenino,1 a 5 años,20 a 29 años,Administración y Finanzas,,,,,,,,,,,,,,,,,,,,,SIN COMENTARIOS,Preocupándose más por sus trabajadores en todo aspecto. ,Mejorando día a día mi desempeño en mi área de trabajo y siempre dar un extra. 
745,4,Masculino,1 a 5 años,40 a 49 años,Dirección General,Excelente,Bueno,Excelente,Excelente,Excelente,Excelente,Excelente,Excelente,Excelente,Excelente,Excelente,Excelente,Excelente,Excelente,Excelente,Excelente,Excelente,Excelente,Excelente,Excelente,LAS AREAS MENCIONADAS ANTERIORMENTE HAN SIDO MUY SATISFACTORIAS Y HAN BRINDADO BUEN SERVICIO,EN LO PERSONAL LO VEO MUY BIEN,BRINDANDO UN MEJOR SERVICIO CON PROFESIONALISMO Y CALIDAD
746,4,Masculino,5 años en adelante,40 a 49 años,Manufactura,,,,,,,Excelente,Excelente,Excelente,Excelente,Excelente,Excelente,Bueno,Regular,Bueno,,Excelente,,,,Se mantienen igual los servicio sean bueno o excelente... donde así aplico.,"Aplicar cambios, mejoras en todos las areas de servicio interno y/o externo","Trabajo en equipo, manteniendo mis areas limpias 5Ss"
747,4,Masculino,5 años en adelante,50 en adelante,Manufactura,Excelente,,,Bueno,Regular,Bueno,Bueno,Bueno,Bueno,Bueno,Bueno,Bueno,Bueno,Regular,Bueno,Bueno,Bueno,Bueno,Bueno,Bueno,,Mejorando la capacitación y las promociones de personal cuando es factible,Mejorar el trato para fomentar la armonía y cordialidad a todo el personal en general
748,4,Femenino,Menos de 1 año,30 a 39 años,Administración y Finanzas,Excelente,Excelente,Excelente,Excelente,Excelente,Excelente,Excelente,Excelente,Excelente,Excelente,Excelente,Excelente,Excelente,,Excelente,,,,,,,Continuar con la comunicación como se lleva hasta el momento, -
749,4,Femenino,Menos de 1 año,20 a 29 años,Cadena de Suministro,Bueno,,,,Bueno,,Bueno,Bueno,Bueno,Bueno,Excelente,Bueno,Bueno,Bueno,Bueno,,Bueno,Bueno,Bueno,Bueno,,"PARA MI ESTA BIEN EL CLIMA LABORAL, ME SIENTO A GUSTO COMO PODRIAN MEJORAR MAYOR COMUNICACIÓN.","Pues siendo una persona positiva, pero a la vez objetiva que trascienda con sus logros sin afectar a mas personas."
750,4,Femenino,Menos de 1 año,30 a 39 años,Capital Humano,Excelente,,Excelente,Bueno,,,Excelente,,Excelente,Regular,,,,Regular,,,,,,,,Sin comentarios,Sin comentarios
751,4,Masculino,Menos de 1 año,20 a 29 años,Comercial Infraestructura,,,,,,,Bueno,Bueno,Excelente,Bueno,,,,,,Bueno,Excelente,Bueno,,,Las áreas con las que tengo trato directo siempre son muy oportunas con la información solicitada.,"difundiendo un poco más que valores agregados debes tener para escalar puestos, promoción al deporte en conjunto, o eventos donde se pueda interactuar con las áreas no tan afines.","Relacionándome más con las áreas que no tengo contacto directo, solicitar algún curso o capacitación que sienta puede beneficiarme personalmente y a la empresa, contribuir con opiniones acerca de puntos que vea se puedan mejorar. "
752,4,Masculino,1 a 5 años,30 a 39 años,Comercial Infraestructura,Excelente,,,,,,,,,,,,,,,,,,,,Todo estaria buen si trabajaramls en equipo con otras areasw,Excelente,Con comunicaciin
753,4,Masculino,5 años en adelante,40 a 49 años,Manufactura,,,,,,,Excelente,Bueno,Bueno,Bueno,Bueno,Bueno,Bueno,,,,,,,,,YO CREO QUE CREANDO PROGRAMAS DE INTEGRACION COMO COMPETENCIAS INTERNAS DE ALGUN DEPORTE O ALGO CULTURAL ,TENIENDO MAS PARTICIPACION EN LOS EVENTOS QUE LA EMPRESA REALICE 
754,4,Masculino,1 a 5 años,40 a 49 años,Administración y Finanzas,Excelente,Excelente,Excelente,Excelente,Excelente,Excelente,Excelente,Excelente,Excelente,Excelente,Excelente,Excelente,Excelente,Excelente,Excelente,Excelente,Excelente,Excelente,Excelente,Excelente,Sin Comentarios,Sin Comentarios,Sin Comentarios
755,4,Femenino,5 años en adelante,40 a 49 años,Administración y Finanzas,,Bueno,Bueno,Bueno,Bueno,Bueno,Bueno,Bueno,Bueno,Bueno,,,,,,,,,,,N/A,N/A,N/A
756,4,Femenino,1 a 5 años,30 a 39 años,Administración y Finanzas,Regular,Excelente,Bueno,Excelente,Excelente,Excelente,Bueno,Regular,Regular,Malo,,Bueno,Regular,,,,,Regular,Regular,Regular,,Escuchar las inquietudes de sus empleados y actuar o tomar medidas para que la gente se sienta conforme y realice un trabajo con pasión.      Capacitar a sus empleados para que en un futuro logren alcanzar una meta de una Gerencia o una Dirección  ya que veo en mis compañeros elementos muy valiosos entregados a esta Empresa.,Con valores que lleguen un mismo fin con la empresa y día a día mejor mis áreas de oportunidad.
757,4,Masculino,1 a 5 años,40 a 49 años,Comercial Infraestructura,Bueno,,Regular,Bueno,Bueno,,Bueno,Bueno,Bueno,,,,,,Regular,Bueno,Regular,Bueno,Bueno,,"con los cambios organizacionales que ha habido en ADS en los últimos meses, se nota la ""división"" entre compañeros novatos y veteranos","mejorar la comunicación interdepartamental en todos los niveles.  generalmente son comunicaciones unidireccionales (instrucciones o indicaciones) pero nunca se ha ""recibido"" retroalimentación del ""cliente"" en cada caso, lo que mejoraría la eficiencia de los procesos (sobretodo los administrativos que se llevan en todas las áreas)",con actitud de servicio hacia cualquier colaborador que se dirija conmigo o requiera colaboración de mi parte.
758,4,Femenino,Menos de 1 año,30 a 39 años,Administración y Finanzas,Regular,Regular,Regular,Bueno,Bueno,Regular,Bueno,Bueno,Bueno,Regular,Bueno,Bueno,Regular,Regular,Bueno,Bueno,Bueno,Bueno,Bueno,Bueno,"Considero que todas las áreas son eficientes y realizan su trabajo en tiempo y con calidad, existen puntos a trabajar como cooperación y coordinación en los departamentos y entre otros departamentos, mejoras en ciertos puntos, pero en general bien. existen departamentos que desconozco su función.",Reforzando el trabajo en equipo en todas las compañías.,Reforzar el trabajo en equipo en mi departamento y con otros departamentos relacionados.
759,4,Masculino,5 años en adelante,40 a 49 años,Comercial Infraestructura,Excelente,Regular,Regular,Excelente,Regular,Excelente,Bueno,Excelente,Excelente,Excelente,Regular,Bueno,Bueno,Bueno,Bueno,Excelente,Bueno,Excelente,Excelente,Bueno,"Requerimos mayor apoyo de crédito y cobranza ya que los distribuidores lo tienen catalogado como el talón de Aquiles.  De igual forma es necesario tener mayos sensibilidad en cuanto a inventarios, ya que se manejas volúmenes muy bajos y tiempos de entrega muy prolongados en algunas ocasiones",Mayor apoyo de las otras áreas,"Integrar a todos los departamentos a la forma que tiene de operar el mercado, para se puedan entender el comportamiento de mismo y tratar de ser mas eficientes con nuestros clientes"
760,4,Masculino,Menos de 1 año,40 a 49 años,Comercial Infraestructura,,Excelente,Bueno,Bueno,Regular,Bueno,Excelente,Bueno,Excelente,Bueno,Bueno,Excelente,Bueno,,,Excelente,Bueno,Excelente,,,,Cursos de integración.,Siendo sociable y cooperativo con mis compañeros.
761,4,Masculino,5 años en adelante,40 a 49 años,Manufactura,Bueno,Regular,Bueno,Excelente,Bueno,Bueno,Bueno,Bueno,Regular,Regular,Bueno,Bueno,Bueno,Bueno,,Regular,Bueno,Bueno,Bueno,Bueno,,Con la integración del personal de nuevo ingreso,Apoyando al personal de nuevo ingreso en sus actividades cuando me las soliciten
762,4,No deseo declararlo,5 años en adelante,30 a 39 años,Cadena de Suministro,Malo,Malo,Malo,Regular,Malo,Regular,Regular,Regular,Regular,Regular,Regular,Regular,Regular,Regular,Regular,Bueno,Regular,Regular,Regular,Regular,"Si no interviene en ocasiones el Jefe, gerente o director de área no se atienden las cosas.  A veces es difícil localizar a las personas por celular o extensión.","Tomando acciones en los lugares con ambientes tóxicos de la gente de cada área; todos necesitamos de todos para que  el trabajo se de pero  a veces te contestan que no te pueden atender porque están haciendo un trabajo o reporte que el Jefe les solicito, aún y cuando saben que lo que se esta atrasando es algo del cliente.  Capacitar para que sirve el producto a las personas que están relacionadas con el producto. Si una equivocación se repite aquí es mucho de ocultarse por la frese "" hoy por ti, mañana por mi"" y si uno actúa como el deber ser de exponer el tema ya te conocen "" peine o el conflictivo"". Cuando se abra un nuevo puesto hacer  la convocatoria, siempre te enteras cuando ya asignaron el puesto y uno se entera que no hizo pruebas tipo cuando uno entra a trabajar.","No participar en grupos tóxicos e  invitar que si tienen una queja hablar con su jefe y si esto no funciona hacer  su reporte al comité de ética, aunque dicen que cuando das de alta una queja, nunca recibes retroalimentación."
763,4,No deseo declararlo,5 años en adelante,20 a 29 años,Administración y Finanzas,Regular,Regular,Bueno,Bueno,Malo,Bueno,Malo,Regular,Regular,Regular,Malo,Malo,Regular,Regular,Regular,Regular,Regular,Regular,Malo,Malo,Compras es un área que siempre tiene mal servicio.,.....,......
764,4,Masculino,1 a 5 años,30 a 39 años,Administración y Finanzas,Bueno,Bueno,Bueno,Bueno,Excelente,Bueno,Excelente,Bueno,Bueno,Bueno,Bueno,Bueno,Bueno,Bueno,Bueno,Bueno,Bueno,Bueno,Bueno,Bueno,,"Que los empleados se sientan implicados en los objetivos de la empresa. No sólo son importantes los objetivos y los resultados, sino también la forma en que se consiguen.    ",Crea un ambiente de confianza entre Jefe y Colaboradores  A nosotros los empleados nos escuchen  Fomentar la competición sana  
765,4,Masculino,5 años en adelante,50 en adelante,Manufactura,Bueno,Regular,Bueno,,Regular,,Bueno,Excelente,Bueno,Bueno,Excelente,,Bueno,Bueno,Bueno,Excelente,Bueno,Bueno,Excelente,Bueno,Compras no da seguimiento a requisiciones hasta que el usuario lo cuestiona,"Aprovechando la experiencia de su personal, involucrándolo en problemas o proyectos existentes",Siendo más abierto en la comunicación
766,4,Masculino,Menos de 1 año,20 a 29 años,Comercial Infraestructura,Bueno,Regular,Regular,Bueno,Malo,Regular,Excelente,Bueno,Excelente,Regular,Bueno,Regular,Bueno,Regular,Bueno,,Excelente,Excelente,Bueno,Bueno,"En general, muy buen trabajo de todos.",Teniendo menos rotación de personal y mejorando los proyectos personales de sus empleados.,Trabajando y cumpliendo en tiempo y forma con mis objetivos establecidos.
767,4,Masculino,1 a 5 años,20 a 29 años,Comercial Infraestructura,,Excelente,Excelente,Excelente,Excelente,Excelente,Excelente,Excelente,Excelente,Excelente,Excelente,Excelente,Excelente,Excelente,Excelente,Excelente,Excelente,Excelente,Excelente,Excelente,Ok,"Actividades recreativas para fomentar el trabajo en equipo y compañerismo  Por ejemplo, día de la familia, crear el ""día ADS"".  ",Aportando ideas 
768,4,Masculino,1 a 5 años,20 a 29 años,Manufactura,,,,,,,Excelente,Excelente,Excelente,Excelente,Excelente,Excelente,Excelente,Excelente,,,,,,,,Hay buen clima organizacional,En mi parecer esta bien
769,4,Masculino,5 años en adelante,40 a 49 años,Manufactura,,,,,,,,Bueno,Bueno,Bueno,,,,,,,,,,,es bueno,con mas cursos,con mas información de mis compañeros hacia mi y yo hacia ellos
770,4,Femenino,Menos de 1 año,20 a 29 años,Administración y Finanzas,Regular,Bueno,Bueno,Bueno,Excelente,Bueno,Bueno,Bueno,Regular,Regular,Bueno,Bueno,Bueno,Bueno,Bueno,Regular,Bueno,Regular,Regular,Regular,,TENIENDO UNA MEJOR COMUNICACION ENTRE LAS AREAS E IMPULSAR EL TRABAJO EN EQUIPO EN TODOS LOS NIVELES.,CON UNA ACTITUD POSITIVA Y SERVICIALIDAD CON TODAS LAS AREAS
771,4,Femenino,Menos de 1 año,30 a 39 años,Comercial Infraestructura,Bueno,Bueno,Regular,Bueno,Regular,Bueno,Excelente,Bueno,,Regular,Bueno,Bueno,Bueno,Regular,Bueno,Bueno,Bueno,,Bueno,Bueno,,integración  las mismas oportunidades para todos en la medida posible  ,integracion
772,4,Masculino,1 a 5 años,50 en adelante,Comercial Infraestructura,Regular,Bueno,Regular,Bueno,Regular,,Regular,Bueno,Bueno,,Bueno,Bueno,Bueno,,Bueno,Bueno,Bueno,Bueno,Bueno,Bueno,"Necesario que exista un plan de capacitación en el área de Comercial, dirigido a la formación de Directores y Gerentes","Con planes de desarrollo y capacitación a nivel Gerencial. Motivando reuniones del staff Gerencial en Comercial, al menos dos veces al año.",Manteniendo la actitud de ayuda y servicio con todos mis compañeros.
773,4,Femenino,1 a 5 años,40 a 49 años,Administración y Finanzas,Bueno,Bueno,Bueno,,Bueno,Bueno,Bueno,Bueno,Bueno,Bueno,Bueno,Regular,Bueno,Bueno,Bueno,Bueno,Bueno,Bueno,Bueno,Bueno,,gggg,aaaa
774,4,Masculino,5 años en adelante,20 a 29 años,Cadena de Suministro,Bueno,Regular,Bueno,Bueno,Bueno,Bueno,Excelente,Bueno,Bueno,Bueno,Bueno,Bueno,Bueno,Bueno,Bueno,,,,Bueno,Bueno,,N/A,N/A
775,4,Femenino,5 años en adelante,30 a 39 años,Administración y Finanzas,Regular,Bueno,Bueno,Bueno,Bueno,Bueno,Bueno,Regular,Regular,Regular,Regular,Regular,Regular,Bueno,Regular,Regular,Regular,Regular,Regular,Regular,NINGUNO,"SIENDO OBJETIVO Y CLARO EN LOS PROCESOS, TRABAJANDO CON ETICA Y PROFESIONALISMO.",CUMPLIENDO CON LO ESTABLECIDO POR LA EMPRESA Y DESEMPEÑANDO CON CALIDAD LAS FUNCIONES A CARGO.
776,4,Masculino,5 años en adelante,30 a 39 años,Administración y Finanzas,Bueno,Bueno,Bueno,Bueno,,Bueno,Bueno,Bueno,Bueno,Bueno,Bueno,Bueno,Bueno,Bueno,Bueno,Bueno,Bueno,Bueno,Bueno,Bueno,,Organizando eventos para que el personal pueda convivir con todos los compañeros y que puedan conocer a las personas fuera del trabajo. ,Con actitud de servicio hacia los demas y sobre todo mantener el respeto para mis compañeros 
778,4,Masculino,1 a 5 años,40 a 49 años,Dirección General,Excelente,Bueno,Bueno,Excelente,Excelente,Regular,Excelente,Excelente,Excelente,Regular,Excelente,Bueno,Bueno,Bueno,Bueno,Excelente,Bueno,Excelente,Regular,Excelente,"En general, todas las áreas son consistentes en sus niveles de atención. Considero que la percepción de que algunos dan mejor servicio que otros radica en la frecuencia y oportunidad de la comunicación aunque, desde luego, existen oportunidades de mejora importantes que podrían requerir cambios de mando en algunas áreas.","La comunicación es importante y el conocimiento de lo que las demás áreas hacen es fundamental para crear empatía que derive en mejor entendimiento y cordialidad. Sin embargo, lo más importante es tener un solo objetivo colectivo, un PROPÓSITO que todos compartamos y nos ayude a fijar prioridades y tomar mejores decisiones en un buen ambiente de comunidad","Primero haciendo lo que me toca de la mejor manera posible, siempre profesional, con empatía y concentrado en el bien común. Segundo, empujando los cambios hacia la dirección correcta, facultando y favoreciendo las iniciativas que hacen diferencia en la cultura organizacional."
779,4,Masculino,5 años en adelante,30 a 39 años,Manufactura,,,,,,,,Bueno,Regular,Regular,,,Bueno,Bueno,Bueno,,,,,,Sin comentarios.,Creando eventos deportivos.  Servicio comedor (platillos).,"Crear eventos de convivencia (familiar, amistad).  Mejorar posadas navideñas."
780,4,Masculino,Menos de 1 año,30 a 39 años,Manufactura,,,,,,,,Excelente,Excelente,Bueno,Bueno,Bueno,Bueno,Regular,Bueno,Bueno,Bueno,Bueno,Bueno,Bueno,Capital Humano:  Nóminas - Muy amable el personal.  Capital humano - Me tratan muy bien.,"Que haya más capacitación para el personal de operación. Que inviertan un poquito más en cuestión de montacargas, los que tenemos tienen más de 10 años en la empresa y siguen igual o peor.",Que nos pongan más atención en cuanto a propuestas que hagamos y que los proyectos que involucren al personal de operación que nos escuchen en cuanto a los problemas que hay en la empresa.
781,4,Masculino,5 años en adelante,20 a 29 años,Manufactura,,,,,,,,Excelente,Malo,Malo,,,Regular,Malo,Regular,,,,,,Capital humano:  Nóminas - Muy amable el personal.  Capital humano - El personal no se presta para platicar.  Seguridad - Los guardias no están capacitados.    Manufactura:  Mantenimiento - Nunca arreglan los montacargas.,"Poniendo más atención en el personal y sus exigencias. Involucrar más a la familia, como algún paseo familiar o fiesta con la familia.",Haciendo mejor mi trabajo y conociendo mejor a la empresa.
782,4,Masculino,5 años en adelante,40 a 49 años,Capital Humano,,,,,,,,Regular,Malo,Malo,,,,Regular,,,,,,,"Capital humano:  Nóminas - Sigue igual que como estaba.  Capital humano - Tener un mayor acercamiento de parte de R.R.H.H. con manufactura.  Seguridad - Por parte de seguridad, es una empresa pésima en dar su servicio.    Manufactura:  Almacén y embarques - Falta de capacitación sobre el manejo de los montacargas.  Mantenimiento - Mejores soluciones respecto al equipo de trabajo y materiales que se utilizan en las áreas.",Tener mayor acercamiento con áreas de producción y embarques por parte de dirección general y R.R.H.H.,Tener mayor disponibilidad en las áreas de trabajo.
783,4,Masculino,1 a 5 años,20 a 29 años,Manufactura,,,,,,,,Excelente,,,,,Regular,Bueno,Bueno,,,,,,Capital humano:  Nóminas - Muy buen trato con la persona.    Manufactura:  Almacén y embarques - Tu tienes que buscar tu material.  Producción - Deberían tapar goteras.,"Regresando las prestaciones que tenían antes, ayudar a la gente en estudio, dar capacitación a toda persona no sólo a algunas y meterle más a lo que es máquinas y montacargas.",Más capacitaciones a la gente.  No más presión a la gente cuando no debería de haberla.  Que tomen en cuenta nuestras opiniones.
784,4,Masculino,Menos de 1 año,20 a 29 años,Manufactura,,,,,,Bueno,,Bueno,Bueno,Bueno,Bueno,Bueno,Bueno,Regular,Regular,,,,,,Sin comentarios.,Reclutando personal con más experiencia y más seguridad.,Convocando a junta con supervisores a inicio de semana y ver los detalles que surgieron días atrás para mejorar esas áreas.
785,4,Masculino,5 años en adelante,40 a 49 años,Manufactura,,,,,,,,Bueno,Bueno,Regular,,,Regular,Regular,Regular,,,,,,Capital humano:  Capital humano - No nos tratan como antes.  Seguridad - Muy rotativos.    Manufactura:  Almacén y embarques - No se ponen de acuerdo con el área.  Mantenimiento - Un poco tardado para reparar.  Producción - El apoyo es insuficiente.,"Un mejor trato y conocer al personal, ni siquiera te saludan o a veces cuando les conviene, en algún trabajo diferente que ocupan.",No faltar a mi trabajo y hacer el trabajo lo mejor que se pueda.
786,4,Femenino,5 años en adelante,50 en adelante,Capital Humano,,,,,,,,,Excelente,Excelente,,Excelente,,,,,,,,,Dirección general:  Nos trata bien el personal.    Capital humano:  Nóminas - Los recibos están a tiempo.  Seguridad - Amables.    Cadena de suministro:  Logística y servicio al cliente - Amables.,Está bien el ambiente de trabajo.,Que tomen en cuenta comentarios.
787,4,Masculino,1 a 5 años,20 a 29 años,Manufactura,Regular,,Bueno,,,Regular,,Bueno,Bueno,Regular,,,Bueno,Bueno,Bueno,,,,,,Sin comentarios.,"Planteando o realizando nuevas oportunidades o actividades festivas, deportivas o dando oportunidades de crecimiento o dando regalos a todos los trabajadores en los días festivos, por ejemplo en posadas.","Llevando a cabo los ejercicios que se nos indiquen siempre y cuando sean motivadores, que tomen en cuenta nuestras opiniones, que se respeten y se vean resultados y calificando nosotros los trabajadores, los cambios vistos."
788,4,Femenino,5 años en adelante,50 en adelante,Capital Humano,,,,,,,,Bueno,Bueno,Bueno,,,Bueno,,,,,,,,Capital humano:  Nóminas -  Los recibos están a tiempo.  Capital humano - Son conscientes en un permiso.    Manufactura:   Almacén y embarques - Son amables.,Explicando los resultados obtenidos.,Que nos tomen en cuenta en nuestros comentarios.
789,4,Femenino,5 años en adelante,50 en adelante,Capital Humano,,,,,,,,Excelente,Regular,Regular,,,,,,,,,,,Capital humano:  Nóminas - Trato amable con la gente.  Capital humano - No tienen trato con la gente.  Seguridad - No se dan cuenta quien entra.,"Pidiendo la opinión de la gente, hay gente nueva de Recursos Humanos que ni siquiera saluda.","En mi humilde opinión, escuchando a la gente, que sienta que me tomen en cuenta."
790,4,Masculino,Menos de 1 año,20 a 29 años,Capital Humano,,,,,,,,,,Regular,Regular,Regular,Regular,Regular,Regular,,,,,,Sin comentarios.,Mejorando las inquietudes del personal y desacuerdos.,Poniendo de mi parte.
791,4,Masculino,1 a 5 años,30 a 39 años,Capital Humano,,,,,,,,Excelente,Regular,Regular,,,,,,,,,,,Capital humano:  Nóminas - Tenemos nuestros recibos a tiempo.  Capital humano - Nos falta más recursos en el área donde trabajamos.,"En escucharnos, fomentar la calidad de vida de los trabajadores, poniendo más prestaciones que necesitamos.","Trabajar, haciendo con alegría las actividades que desempeño."
792,4,Masculino,5 años en adelante,40 a 49 años,Manufactura,,,,,,,,Excelente,Excelente,,,,Excelente,,Excelente,,,,,,Sin comentarios.,Tener mejor herramientas.,Dando seguimiento a las peticiones.
793,4,Masculino,1 a 5 años,30 a 39 años,Manufactura,,,,,,,,Bueno,Bueno,Malo,,,,Regular,Regular,,,,,,Sin comentarios.,Poniendo en práctica sus objetivos.,"Mayor atención a sus objetivos, misión y visión."
794,4,Masculino,5 años en adelante,30 a 39 años,Manufactura,,,,,,,,Malo,Malo,Malo,,,Malo,,,,,,,,Sin comentarios.,Capacitando al personal y contar con mejores y buenos equipos de trabajo.,Haciendo bien las cosas desde un inicio.
795,4,Masculino,5 años en adelante,50 en adelante,Manufactura,Excelente,,,,,,,Excelente,Bueno,Excelente,,,Excelente,Excelente,Excelente,Excelente,Excelente,Excelente,,,Capital humano:  Capital humano - Falta información.    Manufactura:  Almacén y embarques - Ok.  Mantenimiento - Ok.  Producción - Ok.    Comercial infraestructura:  Mercadotecnia - Ok.  Ingeniería - Ok.  Comercial infraestructura - Ok.,Siguiendo y observando las necesidades del personal.,Dándonos las herramientas adecuadas que necesitamos como trabajadores.
